"Отметка времени","  Age / Жасы / Возраст ","  Gender / Жынысы / Пол  ","  Field of study / Profession / Оқу бағыты немесе мамандығы / Сфера обучения или профессия:  ","Please rate your agreement with each statement (1 = Strongly disagree … 5 = Strongly agree)
"2025/10/13 1:48:48 AM GMT+5","22","Female / Әйел / Женщина","музыкальный бизнес","Neutral | Бейтарап | Нейтрален","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Neutral | Бейтарап | Нейтрален","Strongly agree | Толықтай келісемін | Полностью согласен","ситуации которые кажутся на первый взгляд одинаковыми, рассматираются одинаково, хотя есть нюансы","человеческий контроль/когда во главе все таки стоит человек и контролирует работу","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Agree | Келісемін | Согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Agree | Келісемін | Согласен","то, что люди принимают и регулируют процесс работы","рассмотрение жалоб"
"2025/10/13 1:54:28 AM GMT+5","22","Female / Әйел / Женщина","музыка","Neutral | Бейтарап | Нейтрален","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","(менее)Проблемы людей рассматриваются одинаково, несмотря на то, что есть нюансы. Работа по шаблону, получается","Контролирование людьми","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","(более) То, что люди работают и проверяют процесс","Активное участие людей в работе"
"2025/10/13 3:57:06 AM GMT+5","22","Male / Еркек / Мужчина","Business | Бизнес | Бизнес","Neutral | Бейтарап | Нейтрален","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Agree | Келісемін | Согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Neutral | Бейтарап | Нейтрален","Disagree | Келіспеймін | Не согласен","Agree | Келісемін | Согласен","қазіргі ЖЗ толықтай сенімді ақпаратты бермеудің ықтималдығы жоғары, себебі тіркелген алгоритмдерде қателер көп болуы мүмкін.","қателерге машықтандыру","Agree | Келісемін | Согласен","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Neutral | Бейтарап | Нейтрален","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Студенттер қоршаған қолданушылардың ыңғайын есепке алудың ықтималдығы жоғарырақ.","аппеляция мен фидбэк беру."
"2025/10/13 4:35:32 PM GMT+5","19","Male / Еркек / Мужчина","Computer Science | Ақпараттық технология | Информатика","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","This system would feel more fair and trustworthy if it showed that it treats every patient and case with consistency, transparency, and respect for human values.

Specifically:

Fairness — If the AI makes decisions without bias toward age, gender, race, or social background.

Transparency — If it clearly explains how it reaches its conclusions, rather than giving “black box” answers.

Accountability — If there’s a clear way to review, question, or appeal the AI’s decisions.

Collaboration with humans — When it supports doctors instead of replacing them, showing that people still have final control.

Accuracy and reliability — Consistently giving correct and evidence-based results builds confidence.

If those qualities are missing — for example, if the system hides how it works, makes errors without explanation, or treats some patients unfairly — then it feels less trustworthy and less fair.","The feature that most improves accountability is transparent decision tracking — meaning the AI clearly records and explains every step of how it reached a decision.

This includes:

Explainable reasoning — showing the data, logic, and model outputs behind each recommendation.

Audit trails — keeping logs that allow experts to review and verify past decisions.

Human review options — allowing doctors or patients to challenge or override the AI’s conclusions.

Performance reporting — regularly publishing accuracy rates, error statistics, and updates.

In short: accountability grows when every decision can be traced, questioned, and verified by humans.
","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","",""
"2025/10/13 6:27:44 PM GMT+5","20","Female / Әйел / Женщина","Музыка","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","","","Strongly agree | Толықтай келісемін | Полностью согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Strongly agree | Толықтай келісемін | Полностью согласен","Agree | Келісемін | Согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","",""
"2025/10/14 11:08:20 AM GMT+5","20","Male / Еркек / Мужчина","Engineering | Инженерия | Инженерия","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Искусственный интеллект ","Прокторы","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Ии детекторы, вопросы на которые не сможет ответить ии","Прокторство, разные детекторы по типу движений студента и т.д"
"2025/10/14 11:33:15 AM GMT+5","19","Male / Еркек / Мужчина","Computer Science | Ақпараттық технология | Информатика","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","","","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","",""
"2025/10/14 11:41:54 AM GMT+5","52","Male / Еркек / Мужчина"," Горнотехническое","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Человек ","Интеллект ","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Disagree | Келіспеймін | Не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Neutral | Бейтарап | Нейтрален","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Disagree | Келіспеймін | Не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Disagree | Келіспеймін | Не согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Полный контроль людьми.","Человек"
"2025/10/14 11:56:08 AM GMT+5","20","Male / Еркек / Мужчина","Computer Science | Ақпараттық технология | Информатика","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Фильм про роботов","Не знаю ","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Фильмы про роботов","Не знаю"
"2025/10/14 12:12:35 PM GMT+5","54","Male / Еркек / Мужчина","Engineering | Инженерия | Инженерия","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Disagree | Келіспеймін | Не согласен","Agree | Келісемін | Согласен","Открытость системы","Незнаю","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Совместная работа","Доверие между участниками"
"2025/10/14 12:21:52 PM GMT+5","34","Female / Әйел / Женщина","Computer Science | Ақпараттық технология | Информатика","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","","","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","",""
"2025/10/14 12:30:08 PM GMT+5","Асет","Male / Еркек / Мужчина","Engineering | Инженерия | Инженерия","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","","","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Strongly agree | Толықтай келісемін | Полностью согласен","",""
"2025/10/14 1:16:29 PM GMT+5","19","Female / Әйел / Женщина","Education | Білім | Образование","Agree | Келісемін | Согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Disagree | Келіспеймін | Не согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Strongly agree | Толықтай келісемін | Полностью согласен","Agree | Келісемін | Согласен","Any errors i think may appear during the process that can lead to misinformation maybe","Not one person responsible but maybe the whole system could be able to give 100% ensure ","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Already answered","Already answered"
"2025/10/14 5:55:16 PM GMT+5","56","Female / Әйел / Женщина","Health | Денсаулық | Здравоохранение","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Neutral | Бейтарап | Нейтрален","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Strongly disagree | Мүлде келіспеймін | Совершенно не согласен","Disagree | Келіспеймін | Не согласен","Disagree | Келіспеймін | Не согласен","Agree | Келісемін | Согласен","","","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Neutral | Бейтарап | Нейтрален","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","Agree | Келісемін | Согласен","",""